        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2026-09-13 03:54:14 ,         502.0   ,           1340.0   ,               56.0   ,                          61.0   ,               0   ,                   0   ,          0   ,                        0   ,                        859   ,                       67   ,                  42.0   ,         0.800   ,               44.0   ,                  5861   ,
2026-09-13 03:54:15 ,         503.0   ,           1990.0   ,               57.0   ,                          62.0   ,               0   ,                   0   ,          7   ,                        3   ,                        835   ,                       67   ,                  45.0   ,         0.800   ,               46.0   ,                  5879   ,
2026-09-13 03:54:16 ,         502.0   ,           1988.0   ,               57.0   ,                          61.0   ,               0   ,                   0   ,         12   ,                        3   ,                        841   ,                       67   ,                  45.0   ,         0.800   ,               46.0   ,                  5827   ,
2026-09-13 03:54:17 ,         502.0   ,           1990.0   ,               57.0   ,                          61.0   ,               0   ,                   0   ,          5   ,                        3   ,                       1014   ,                       69   ,                  45.0   ,         0.800   ,               45.0   ,                  5839   ,
2026-09-13 03:54:18 ,         502.0   ,           1988.0   ,               58.0   ,                          61.0   ,               0   ,                   0   ,          6   ,                        2   ,                        998   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5785   ,
2026-09-13 03:54:19 ,         502.0   ,           1988.0   ,               57.0   ,                          61.0   ,               0   ,                   0   ,          3   ,                        3   ,                        774   ,                       69   ,                  45.0   ,         0.800   ,               43.0   ,                  5780   ,
2026-09-13 03:54:20 ,         502.0   ,           1990.0   ,               57.0   ,                          61.0   ,               0   ,                   0   ,          2   ,                        3   ,                        774   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5783   ,
2026-09-13 03:54:21 ,         502.0   ,           1990.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          4   ,                        2   ,                        774   ,                       69   ,                  44.0   ,         0.800   ,               42.0   ,                  5799   ,
2026-09-13 03:54:22 ,         502.0   ,           1988.0   ,               57.0   ,                          62.0   ,               0   ,                   0   ,          3   ,                        0   ,                        763   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5804   ,
2026-09-13 03:54:23 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          2   ,                        1   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               43.0   ,                  5808   ,
2026-09-13 03:54:24 ,         502.0   ,           1990.0   ,               58.0   ,                          61.0   ,               0   ,                   0   ,          2   ,                        1   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               42.0   ,                  5810   ,
2026-09-13 03:54:25 ,         502.0   ,           1990.0   ,               58.0   ,                          61.0   ,               0   ,                   0   ,          2   ,                        1   ,                        759   ,                       69   ,                  44.0   ,         0.800   ,               36.0   ,                  5770   ,
2026-09-13 03:54:26 ,         502.0   ,           1988.0   ,               57.0   ,                          61.0   ,               0   ,                   0   ,          2   ,                        1   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5750   ,
2026-09-13 03:54:27 ,         502.0   ,           1988.0   ,               57.0   ,                          62.0   ,               0   ,                   0   ,          2   ,                        1   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5753   ,
2026-09-13 03:54:28 ,         502.0   ,           1988.0   ,               57.0   ,                          62.0   ,               0   ,                   0   ,          6   ,                        1   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5754   ,
2026-09-13 03:54:29 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          3   ,                        1   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5763   ,
2026-09-13 03:54:30 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          3   ,                        1   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5796   ,
2026-09-13 03:54:31 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          6   ,                        2   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5813   ,
2026-09-13 03:54:32 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          2   ,                        2   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5824   ,
2026-09-13 03:54:33 ,         502.0   ,           1988.0   ,               57.0   ,                          62.0   ,               0   ,                   0   ,          3   ,                        2   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5818   ,
2026-09-13 03:54:34 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          3   ,                        3   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5827   ,
2026-09-13 03:54:35 ,         503.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          3   ,                        3   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5841   ,
2026-09-13 03:54:36 ,         503.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          3   ,                        2   ,                        759   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5851   ,
2026-09-13 03:54:37 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          3   ,                        0   ,                        893   ,                       69   ,                  46.0   ,         0.800   ,               39.0   ,                  5823   ,
2026-09-13 03:54:38 ,         502.0   ,           1990.0   ,               59.0   ,                          62.0   ,               0   ,                   0   ,          3   ,                        0   ,                        851   ,                       69   ,                  46.0   ,         0.800   ,               38.0   ,                  5813   ,
2026-09-13 03:54:39 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          4   ,                        1   ,                        852   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5801   ,
2026-09-13 03:54:40 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          2   ,                        3   ,                        843   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5811   ,
2026-09-13 03:54:41 ,         502.0   ,           1990.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          0   ,                        2   ,                        810   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5816   ,
2026-09-13 03:54:42 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          6   ,                        3   ,                        874   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5855   ,
2026-09-13 03:54:43 ,         502.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          5   ,                        1   ,                        846   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5860   ,
2026-09-13 03:54:44 ,         502.0   ,           1990.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          2   ,                        3   ,                        773   ,                       69   ,                  45.0   ,         0.800   ,               34.0   ,                  5861   ,
2026-09-13 03:54:45 ,         502.0   ,           1990.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          2   ,                        3   ,                        782   ,                       69   ,                  45.0   ,         0.800   ,               33.0   ,                  5863   ,
2026-09-13 03:54:46 ,         502.0   ,           1990.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          4   ,                        1   ,                        796   ,                       69   ,                  45.0   ,         0.800   ,               42.0   ,                  5681   ,
2026-09-13 03:54:47 ,         502.0   ,           1990.0   ,               58.0   ,                          63.0   ,               0   ,                   0   ,          5   ,                        0   ,                        803   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5695   ,
2026-09-13 03:54:48 ,         503.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          7   ,                        1   ,                        803   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5720   ,
2026-09-13 03:54:49 ,         502.0   ,           1988.0   ,               59.0   ,                          62.0   ,               0   ,                   0   ,         11   ,                        2   ,                        802   ,                       69   ,                  45.0   ,         0.800   ,               42.0   ,                  5749   ,
2026-09-13 03:54:50 ,         502.0   ,           1990.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          4   ,                        1   ,                        797   ,                       69   ,                  45.0   ,         0.800   ,               41.0   ,                  5788   ,
2026-09-13 03:54:51 ,         502.0   ,           1988.0   ,               58.0   ,                          63.0   ,               0   ,                   0   ,          7   ,                        3   ,                        778   ,                       69   ,                  45.0   ,         0.800   ,               43.0   ,                  5790   ,
2026-09-13 03:54:52 ,         502.0   ,           1990.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          2   ,                        2   ,                        778   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5801   ,
2026-09-13 03:54:53 ,         502.0   ,           1990.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          2   ,                        2   ,                        773   ,                       69   ,                  45.0   ,         0.800   ,               41.0   ,                  5838   ,
2026-09-13 03:54:54 ,         503.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          4   ,                        3   ,                        773   ,                       69   ,                  45.0   ,         0.800   ,               41.0   ,                  5805   ,
2026-09-13 03:54:55 ,         503.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          4   ,                        2   ,                        773   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5814   ,
2026-09-13 03:54:56 ,         503.0   ,           1990.0   ,               59.0   ,                          62.0   ,               0   ,                   0   ,          6   ,                        3   ,                        778   ,                       69   ,                  44.0   ,         0.800   ,               39.0   ,                  5824   ,
2026-09-13 03:54:57 ,         503.0   ,           1990.0   ,               58.0   ,                          63.0   ,               0   ,                   0   ,          0   ,                        0   ,                        783   ,                       69   ,                  45.0   ,         0.800   ,               42.0   ,                  5840   ,
2026-09-13 03:54:58 ,         503.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          3   ,                        1   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5726   ,
2026-09-13 03:54:59 ,         502.0   ,           1988.0   ,               58.0   ,                          63.0   ,               0   ,                   0   ,          3   ,                        1   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5760   ,
2026-09-13 03:55:00 ,         503.0   ,           1988.0   ,               58.0   ,                          63.0   ,               0   ,                   0   ,          2   ,                        1   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5774   ,
2026-09-13 03:55:01 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          2   ,                        1   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5788   ,
2026-09-13 03:55:02 ,         502.0   ,           1990.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          4   ,                        2   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5783   ,
2026-09-13 03:55:03 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          4   ,                        2   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5707   ,
2026-09-13 03:55:04 ,         503.0   ,           1988.0   ,               58.0   ,                          62.0   ,               0   ,                   0   ,          2   ,                        2   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5739   ,
2026-09-13 03:55:05 ,         502.0   ,           1988.0   ,               58.0   ,                          63.0   ,               0   ,                   0   ,          2   ,                        2   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               36.0   ,                  5733   ,
2026-09-13 03:55:06 ,         503.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          4   ,                        3   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               35.0   ,                  5717   ,
2026-09-13 03:55:07 ,         502.0   ,           1990.0   ,               58.0   ,                          63.0   ,               0   ,                   0   ,          4   ,                        3   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5714   ,
2026-09-13 03:55:08 ,         502.0   ,           1990.0   ,               58.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        0   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               33.0   ,                  5753   ,
2026-09-13 03:55:09 ,         502.0   ,           1990.0   ,               58.0   ,                          63.0   ,               0   ,                   0   ,          5   ,                        1   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               35.0   ,                  5774   ,
2026-09-13 03:55:10 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          7   ,                        0   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5735   ,
2026-09-13 03:55:11 ,         503.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        1   ,                        769   ,                       69   ,                  45.0   ,         0.800   ,               43.0   ,                  5720   ,
2026-09-13 03:55:12 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          3   ,                        2   ,                        769   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5738   ,
2026-09-13 03:55:13 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          4   ,                        3   ,                        769   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5755   ,
2026-09-13 03:55:14 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        0   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5751   ,
2026-09-13 03:55:15 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               42.0   ,                  5756   ,
2026-09-13 03:55:16 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          3   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5664   ,
2026-09-13 03:55:17 ,         502.0   ,           1990.0   ,               59.0   ,                          64.0   ,               0   ,                   0   ,          5   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               42.0   ,                  5716   ,
2026-09-13 03:55:18 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          5   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5716   ,
2026-09-13 03:55:19 ,         503.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          2   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5738   ,
2026-09-13 03:55:20 ,         503.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          2   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               41.0   ,                  5797   ,
2026-09-13 03:55:21 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          3   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5792   ,
2026-09-13 03:55:22 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5783   ,
2026-09-13 03:55:23 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5779   ,
2026-09-13 03:55:24 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          4   ,                        3   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5798   ,
2026-09-13 03:55:25 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          4   ,                        3   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5748   ,
2026-09-13 03:55:26 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          5   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5766   ,
2026-09-13 03:55:27 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          2   ,                        1   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5774   ,
2026-09-13 03:55:28 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        0   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5785   ,
2026-09-13 03:55:29 ,         503.0   ,           1990.0   ,               59.0   ,                          64.0   ,               0   ,                   0   ,          1   ,                        0   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5711   ,
2026-09-13 03:55:30 ,         502.0   ,           1990.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        0   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5732   ,
2026-09-13 03:55:31 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          3   ,                        0   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5756   ,
2026-09-13 03:55:32 ,         502.0   ,           1988.0   ,               60.0   ,                          63.0   ,               0   ,                   0   ,          3   ,                        0   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5787   ,
2026-09-13 03:55:33 ,         502.0   ,           1988.0   ,               59.0   ,                          63.0   ,               0   ,                   0   ,          2   ,                        0   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               41.0   ,                  5812   ,
2026-09-13 03:55:34 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          3   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               41.0   ,                  5818   ,
2026-09-13 03:55:35 ,         502.0   ,           1988.0   ,               59.0   ,                          64.0   ,               0   ,                   0   ,          4   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               41.0   ,                  5838   ,
2026-09-13 03:55:37 ,         502.0   ,           1988.0   ,               59.0   ,                          64.0   ,               0   ,                   0   ,          5   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               43.0   ,                  5798   ,
2026-09-13 03:55:37 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          3   ,                        3   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               43.0   ,                  5796   ,
2026-09-13 03:55:38 ,         502.0   ,           1988.0   ,               59.0   ,                          64.0   ,               0   ,                   0   ,          5   ,                        3   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               42.0   ,                  5806   ,
2026-09-13 03:55:39 ,         502.0   ,           1990.0   ,               59.0   ,                          64.0   ,               0   ,                   0   ,          2   ,                        3   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5796   ,
2026-09-13 03:55:40 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          2   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5792   ,
2026-09-13 03:55:41 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          2   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5782   ,
2026-09-13 03:55:42 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          1   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5796   ,
2026-09-13 03:55:43 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          3   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5800   ,
2026-09-13 03:55:44 ,         502.0   ,           1990.0   ,               59.0   ,                          64.0   ,               0   ,                   0   ,          4   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               38.0   ,                  5829   ,
2026-09-13 03:55:45 ,         502.0   ,           1988.0   ,               59.0   ,                          64.0   ,               0   ,                   0   ,          2   ,                        3   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5717   ,
2026-09-13 03:55:46 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          2   ,                        3   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5671   ,
2026-09-13 03:55:47 ,         502.0   ,           1988.0   ,               60.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        2   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5691   ,
2026-09-13 03:55:49 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          1   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               41.0   ,                  5761   ,
2026-09-13 03:55:49 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          1   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               42.0   ,                  5764   ,
2026-09-13 03:55:50 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          1   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               45.0   ,                  5691   ,
2026-09-13 03:55:51 ,         503.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          0   ,                        0   ,                        760   ,                       69   ,                  46.0   ,         0.800   ,               35.0   ,                  5687   ,
2026-09-13 03:55:52 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          2   ,                        2   ,                        770   ,                       69   ,                  50.0   ,         0.800   ,               37.0   ,                  5723   ,
2026-09-13 03:55:53 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          1   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5795   ,
2026-09-13 03:55:54 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          3   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5811   ,
2026-09-13 03:55:55 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          3   ,                        3   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5858   ,
2026-09-13 03:55:56 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          5   ,                        2   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               39.0   ,                  5843   ,
2026-09-13 03:55:57 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          5   ,                        2   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               35.0   ,                  5837   ,
2026-09-13 03:55:58 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          2   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               41.0   ,                  5782   ,
2026-09-13 03:55:59 ,         502.0   ,            938.0   ,               60.0   ,                          63.0   ,               0   ,                   0   ,          1   ,                        0   ,                        760   ,                       69   ,                  40.0   ,         0.800   ,               42.0   ,                  5803   ,
2026-09-13 03:56:00 ,         502.0   ,            908.0   ,               60.0   ,                          63.0   ,               0   ,                   0   ,          2   ,                        1   ,                        760   ,                       69   ,                  35.0   ,         0.800   ,               42.0   ,                  5746   ,
2026-09-13 03:56:01 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          9   ,                        3   ,                        760   ,                       69   ,                  46.0   ,         0.800   ,               39.0   ,                  5721   ,
2026-09-13 03:56:02 ,         502.0   ,           1990.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,         10   ,                        0   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               40.0   ,                  5632   ,
2026-09-13 03:56:04 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          3   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               46.0   ,                  5705   ,
2026-09-13 03:56:04 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          4   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               42.0   ,                  5760   ,
2026-09-13 03:56:05 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          4   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               35.0   ,                  5826   ,
2026-09-13 03:56:06 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          4   ,                        1   ,                        760   ,                       69   ,                  45.0   ,         0.800   ,               37.0   ,                  5743   ,
2026-09-13 03:56:17 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          2   ,                        2   ,                        765   ,                       69   ,                  45.0   ,         0.800   ,               48.0   ,                  5744   ,
2026-09-13 03:56:17 ,         502.0   ,           1988.0   ,               61.0   ,                          64.0   ,               0   ,                   0   ,          5   ,                        2   ,                        761   ,                       69   ,                  45.0   ,         0.800   ,               48.0   ,                  5739   ,
2026-09-13 03:56:18 ,         502.0   ,           1988.0   ,               60.0   ,                          65.0   ,               0   ,                   0   ,          3   ,                        2   ,                        761   ,                       69   ,                  45.0   ,         0.800   ,               47.0   ,                  5777   ,
2026-09-13 03:56:19 ,         502.0   ,           1988.0   ,               60.0   ,                          64.0   ,               0   ,                   0   ,          8   ,                        3   ,                        761   ,                       69   ,                  45.0   ,         0.800   ,               48.0   ,                  5761   ,
2026-09-13 03:56:35 ,         502.0   ,           1990.0   ,               61.0   ,                          65.0   ,               0   ,                   0   ,          5   ,                        3   ,                        761   ,                       69   ,                  45.0   ,         0.800   ,               49.0   ,                  5731   ,
2026-09-13 03:56:38 ,         502.0   ,           1990.0   ,               61.0   ,                          65.0   ,               0   ,                   0   ,          2   ,                        3   ,                        761   ,                       69   ,                  46.0   ,         0.800   ,               49.0   ,                  5689   ,
2026-09-13 03:56:58 ,         502.0   ,           1990.0   ,               61.0   ,                          65.0   ,               0   ,                   0   ,          6   ,                        2   ,                        766   ,                       69   ,                  46.0   ,         0.800   ,               49.0   ,                  5700   ,
2026-09-13 03:56:58 ,         502.0   ,           1990.0   ,               61.0   ,                          65.0   ,               0   ,                   0   ,          4   ,                        1   ,                        772   ,                       69   ,                  45.0   ,         0.800   ,               49.0   ,                  5699   ,
2026-09-13 03:56:59 ,         502.0   ,           1990.0   ,               61.0   ,                          65.0   ,               0   ,                   0   ,          9   ,                        1   ,                        767   ,                       69   ,                  46.0   ,         0.800   ,               48.0   ,                  5720   ,
2026-09-13 03:57:01 ,         502.0   ,           1988.0   ,               62.0   ,                          66.0   ,               0   ,                   0   ,          5   ,                        1   ,                        781   ,                       69   ,                  46.0   ,         0.800   ,               49.0   ,                  5761   ,
2026-09-13 03:57:01 ,         502.0   ,           1990.0   ,               61.0   ,                          65.0   ,               0   ,                   0   ,          7   ,                        0   ,                        669   ,                       67   ,                  47.0   ,         0.800   ,               49.0   ,                  4896   ,
2026-09-13 03:57:03 ,         502.0   ,           1990.0   ,               61.0   ,                          64.0   ,               0   ,                   0   ,         26   ,                        0   ,                        256   ,                       51   ,                  46.0   ,         0.800   ,               47.0   ,                  4361   ,
